id_„ÓÓ‰‡;√ÓÓ‰;ƒ‡Ú‡;“ÂÏÔÂ‡ÚÛ‡;id_ÔÓ„Ó‰˚
549617;Khomutovka;2018-10-26 22:56:02+03:00;2;803
549718;Kholm-Zhirkovskiy;2018-10-26 22:56:02+03:00;1;803
549748;Kholmogory;2018-10-26 22:56:02+03:00;2;802
549786;Kholm;2018-10-26 22:56:02+03:00;-4;801
549797;Kholm;2018-10-26 22:56:03+03:00;1;500
549844;Khokhryaki;2018-10-26 22:56:03+03:00;2;803
549854;Khokhlovo;2018-10-26 22:56:03+03:00;-2;802
549891;Khodz;2018-10-26 22:56:03+03:00;6;500
550102;Khlevnoye;2018-10-26 22:56:03+03:00;1;803
550154;Khlebnikovskiy;2018-10-26 22:59:53+03:00;1;800
550158;Khlebnikovo;2018-10-26 22:59:53+03:00;1;800
550201;Khiv;2018-10-26 22:56:04+03:00;4;500
550234;Khislavichi;2018-10-26 22:56:04+03:00;2;500
550366;Khelyulya;2018-10-26 22:56:04+03:00;-3;800
550476;Khasavyurtovskiy Rayon;2018-10-26 22:57:26+03:00;6;500
550516;Kharlu;2018-10-26 22:56:04+03:00;-4;800
550574;Kharitonovo;2018-10-26 22:56:04+03:00;0;804
550708;Khanskaya;2018-10-26 22:56:05+03:00;6;500
550726;Khanino;2018-10-26 22:56:05+03:00;1;803
550775;Khamamatyurt;2018-10-26 22:56:05+03:00;7;804
550785;Orlov;2018-10-26 22:56:05+03:00;-1;803
550844;Khadzhalmakhi;2018-10-26 22:56:05+03:00;10;803
550868;Khabez;2018-10-26 22:56:06+03:00;-4;801
550902;Kez;2018-10-26 22:56:06+03:00;0;801
550918;Kevsala;2018-10-26 22:56:06+03:00;7;803
550973;Kerva;2018-10-26 22:56:06+03:00;-1;803
551047;Kerchevskiy;2018-10-26 22:56:06+03:00;1;803
551070;Kenzhe;2018-10-26 22:56:07+03:00;7;803
551124;Kemlya;2018-10-26 22:56:07+03:00;0;803
551535;Kazaki;2018-10-26 22:56:07+03:00;0;804
551638;Kayasula;2018-10-26 22:56:07+03:00;5;801
551646;Kayakent;2018-10-26 22:56:07+03:00;10;803
551729;Katyr-Yurt;2018-10-26 22:56:11+03:00;5;802
551732;Katyn;2018-10-26 22:56:11+03:00;2;804
551816;Kasumkent;2018-10-26 22:56:11+03:00;-1;501
551823;Kastornoye;2018-10-26 22:56:11+03:00;1;500
551846;Kaspiyskiy;2018-10-26 22:56:12+03:00;8;800
551948;Kashirskoye;2018-10-26 22:56:12+03:00;1;803
552133;Karsun;2018-10-26 22:56:12+03:00;0;803
552161;Karpushikha;2018-10-26 22:56:12+03:00;4;801
552252;Karpov;2018-10-26 22:49:16+03:00;0;802
552256;Karpogory;2018-10-26 22:56:12+03:00;0;804
552465;Kargopol;2018-10-26 22:56:13+03:00;0;804
552500;Karpalinskaya;2018-10-26 22:56:13+03:00;7;803
552548;Respublika Kareliya;2018-10-26 22:50:51+03:00;0;803
552555;Kardzhin;2018-10-26 22:56:13+03:00;7;803
552568;Kardailovo;2018-10-26 22:56:13+03:00;4;804
552692;Karata;2018-10-26 22:56:13+03:00;-2;804
552830;Karakulino;2018-10-26 22:56:13+03:00;3;803
552862;Karaidel;2018-10-26 22:56:14+03:00;3;804
552895;Karagach;2018-10-26 22:56:14+03:00;7;803
552927;Karachayevo-Cherkesskaya Respublika;2018-10-26 22:51:01+03:00;-4;801
553121;Kanishchevo;2018-10-26 22:50:59+03:00;-1;804
553138;Kangly;2018-10-26 22:56:14+03:00;4;801
553169;Kandry;2018-10-26 22:56:14+03:00;2;800
553233;Kanadey;2018-10-26 22:56:15+03:00;-1;800
553271;Kamyshla;2018-10-26 22:56:15+03:00;3;500
553287;Kamyshin;2018-10-26 22:49:17+03:00;2;801
553310;Kamyshevatskaya;2018-10-26 22:56:15+03:00;12;800
553374;Kaminskiy;2018-10-26 22:56:15+03:00;1;804
553416;Kamenskiy;2018-10-26 22:56:15+03:00;2;802
553427;Kamenolomni;2018-10-26 22:56:16+03:00;4;800
553428;-;2018-10-26 22:48:59+03:00;4;801
553513;Kamennomostskoye;2018-10-26 22:56:16+03:00;5;803
553609;Kamenka;2018-10-26 22:56:16+03:00;2;500
553655;Kamenka;2018-10-26 22:56:16+03:00;-1;801
553766;Kamenka;2018-10-26 22:56:16+03:00;1;803
553791;Kamenetskiy;2018-10-26 22:56:17+03:00;0;803
553828;Kambileyevskoye;2018-10-26 22:56:17+03:00;2;802
553835;Kambarka;2018-10-26 22:56:17+03:00;3;803
553878;Kama;2018-10-26 22:56:17+03:00;3;803
553929;Kaltasy;2018-10-26 22:56:18+03:00;3;802
553955;Kalnibolotskaya;2018-10-26 22:56:18+03:00;7;802
554064;Kalinovskoye;2018-10-26 22:56:18+03:00;5;500
554077;Kalinovskaya;2018-10-26 22:56:18+03:00;6;803
554153;Kalino;2018-10-26 22:56:19+03:00;3;803
554230;Kaliningradskaya Oblastí;2018-10-26 22:49:01+03:00;7;801
554236;Kalininaul;2018-10-26 22:56:19+03:00;6;500
554269;Kalinin;2018-10-26 22:56:19+03:00;4;801
554297;Kalikino;2018-10-26 22:56:19+03:00;0;803
554363;Kalashnikovo;2018-10-26 22:56:20+03:00;0;803
554444;Kakhun;2018-10-26 22:56:20+03:00;7;803
554491;Kafyr-Kumukh;2018-10-26 22:56:20+03:00;10;803
554502;Kadyy;2018-10-26 22:56:20+03:00;0;801
554544;Kadoshkino;2018-10-26 22:56:20+03:00;0;803
554549;Kadom;2018-10-26 22:56:21+03:00;0;803
554554;Kadnikov;2018-10-26 22:56:21+03:00;0;803
554667;Kabardino-Balkarskaya Respublika;2018-10-26 22:48:58+03:00;7;803
554767;Izoplit;2018-10-26 22:56:21+03:00;0;803
554801;Izmaylovka;2018-10-26 22:51:01+03:00;9;803
554806;Izmalkovo;2018-10-26 22:56:21+03:00;0;803
554830;Izhma;2018-10-26 22:56:22+03:00;-1;804
554873;Izborsk;2018-10-26 22:56:22+03:00;1;803
554950;Ivot;2018-10-26 22:56:22+03:00;1;803
554973;Ivnya;2018-10-26 22:56:22+03:00;4;803
555112;Ivanteyevka;2018-10-26 22:56:22+03:00;3;803
555206;Ivanovskoye;2018-10-26 22:56:23+03:00;7;802
555610;Ivanishchi;2018-10-26 22:56:23+03:00;-1;802
555617;Ivanino;2018-10-26 22:56:23+03:00;3;803
555681;Itum-Kali;2018-10-26 22:56:23+03:00;-3;804
555717;Isyangulovo;2018-10-26 22:56:23+03:00;5;803
555746;Istra;2018-10-26 22:59:57+03:00;1;800
555798;Issa;2018-10-26 22:56:24+03:00;0;804
555801;Ispravnaya;2018-10-26 22:56:24+03:00;-3;500
555904;Iskaní;2018-10-26 22:59:59+03:00;1;803
555933;Ishnya;2018-10-26 22:56:24+03:00;1;804
555950;Ishley;2018-10-26 22:56:24+03:00;1;802
555962;Ishkhoy-Yurt;2018-10-26 22:56:24+03:00;6;500
555994;Ishcherskaya;2018-10-26 22:56:25+03:00;4;800
556111;Isakly;2018-10-26 22:56:25+03:00;2;500
556131;Is;2018-10-26 22:56:25+03:00;4;800
556199;Irgakly;2018-10-26 22:56:25+03:00;5;801
556268;Ostrovnoy;2018-10-26 22:56:25+03:00;0;804
556279;Inzer;2018-10-26 22:56:26+03:00;3;500
556396;Inderka;2018-10-26 22:56:26+03:00;0;803
556430;Imeni Zhelyabova;2018-10-26 22:56:26+03:00;-3;800
556462;Imeni Vorovskogo;2018-10-26 22:56:26+03:00;-2;803
556480;Imeni Vladimira Ilicha Lenina;2018-10-26 22:56:27+03:00;-1;801
556511;Imeni Sverdlova;2018-10-26 22:56:27+03:00;2;803
556516;Imeni Stepana Razina;2018-10-26 22:56:27+03:00;-1;802
556779;Gereykhanovskoye;2018-10-26 22:56:27+03:00;4;500
556858;Imeni Babushkina;2018-10-26 22:56:28+03:00;0;804
556967;Ilovka;2018-10-26 22:56:28+03:00;2;500
557140;Ilinskiy;2018-10-26 22:56:28+03:00;1;800
557276;Ilichevo;2018-10-26 22:56:29+03:00;2;803
557292;Ilich;2018-10-26 22:56:29+03:00;9;801
557340;Ilek;2018-10-26 22:56:29+03:00;3;804
557390;Ikryanoye;2018-10-26 22:56:30+03:00;7;800
557399;Ikon-Khalk;2018-10-26 22:56:30+03:00;4;500
557413;Iki-Burul;2018-10-26 22:56:30+03:00;7;804
557531;Ignatovka;2018-10-26 22:56:30+03:00;0;803
557588;Idritsa;2018-10-26 22:56:31+03:00;2;804
557706;Elin-Yurt;2018-10-26 22:56:31+03:00;4;800
557754;Gus-Zheleznyy;2018-10-26 22:56:31+03:00;-1;802
557842;Gusevskiy;2018-10-26 22:56:31+03:00;0;802
557906;Guryevsk;2018-10-26 22:56:32+03:00;7;801
557968;Gurbuki;2018-10-26 22:56:32+03:00;10;803
557979;Gunib;2018-10-26 22:56:32+03:00;0;500
557984;Gundorovskiy;2018-10-26 22:56:32+03:00;7;804
557992;Gumrak;2018-10-26 22:56:33+03:00;5;800
558135;Gubskaya;2018-10-26 22:56:33+03:00;6;500
558186;Gubden;2018-10-26 22:56:33+03:00;10;803
558385;Martan-Chu;2018-10-26 22:56:33+03:00;5;802
558487;Grivenskaya;2018-10-26 22:56:34+03:00;9;801
558497;Gritsovskiy;2018-10-26 22:56:34+03:00;0;803
558707;Grigoropolisskaya;2018-10-26 22:56:34+03:00;8;804
558969;Grecheskoye;2018-10-26 22:56:34+03:00;4;801
558998;Grebenskaya;2018-10-26 22:56:34+03:00;7;803
559020;Grazhdanskoye;2018-10-26 22:56:34+03:00;4;801
559034;Grayvoron;2018-10-26 22:56:35+03:00;4;803
559073;Grakhovo;2018-10-26 22:56:35+03:00;3;803
559158;Grabovo;2018-10-26 22:56:35+03:00;0;803
559179;Goyty;2018-10-26 22:56:35+03:00;5;802
559229;Gostishchevo;2018-10-26 22:49:09+03:00;4;803
559252;Gostagayevskaya;2018-10-26 22:56:35+03:00;9;801
559378;Gorskaya;2018-10-26 22:56:35+03:00;2;803
559400;Gorshechnoye;2018-10-26 22:56:36+03:00;2;500
559475;Gorodovikovsk;2018-10-26 22:56:36+03:00;8;500
559478;Gorodoviki;2018-10-26 22:56:36+03:00;8;500
559643;Gorodishche;2018-10-26 22:56:36+03:00;0;803
559731;Gornyy;2018-10-26 22:56:36+03:00;3;804
559736;Gornyy;2018-10-26 22:56:37+03:00;4;803
559740;Gornyatskiy;2018-10-26 22:56:37+03:00;4;500
559853;Gorki Vtoryye;2018-10-26 22:56:37+03:00;1;801
559862;Gorki-Leninskiye;2018-10-26 22:56:37+03:00;1;800
560058;Goritsy;2018-10-26 22:56:38+03:00;0;803
560138;Goreloye;2018-10-26 22:56:38+03:00;1;803
560191;Gordeyevka;2018-10-26 22:56:38+03:00;2;803
560255;Gorbunki;2018-10-26 22:56:38+03:00;2;803
560325;Goragorskiy;2018-10-26 22:56:38+03:00;4;800
560399;Gonchary;2018-10-26 22:49:13+03:00;5;800
560452;Golynki;2018-10-26 22:56:39+03:00;2;500
560455;Golíyevo;2018-10-26 22:48:50+03:00;1;800
560646;Golovino;2018-10-26 22:56:39+03:00;-1;802
560674;Golovchino;2018-10-26 22:56:39+03:00;4;803
560756;Golitsyno;2018-10-26 22:48:39+03:00;1;801
560849;Gagatli;2018-10-26 22:56:39+03:00;-2;804
560852;Gofitskoye;2018-10-26 22:56:39+03:00;5;500
560995;Glushkovo;2018-10-26 22:56:40+03:00;2;804
561148;Glubokiy;2018-10-26 22:56:40+03:00;8;803
561179;Glotovka;2018-10-26 22:56:40+03:00;0;803
561234;Glinka;2018-10-26 22:56:40+03:00;1;804
561240;Glinishchevo;2018-10-26 22:56:41+03:00;1;803
561251;Glebychevo;2018-10-26 22:56:41+03:00;-3;800
561278;Glebovo;2018-10-26 22:48:45+03:00;1;800
561462;Girey;2018-10-26 22:56:41+03:00;8;804
561472;Gimry;2018-10-26 22:56:41+03:00;10;803
561534;Gerzel-Aul;2018-10-26 22:48:42+03:00;6;500
561549;Germenchuk;2018-10-26 22:56:42+03:00;6;500
561550;Germenchik;2018-10-26 22:56:42+03:00;7;803
561560;Gergebil;2018-10-26 22:56:42+03:00;10;803
561593;Georgiyevskoye;2018-10-26 22:56:42+03:00;0;804
561626;Georgiyevskaya;2018-10-26 22:56:42+03:00;5;801
561633;Georgiyevka;2018-10-26 22:56:43+03:00;5;802
561670;Gekhi;2018-10-26 22:56:43+03:00;5;802
561722;Gayduk;2018-10-26 22:56:43+03:00;9;801
561804;Gavrilovka Vtoraya;2018-10-26 22:56:43+03:00;0;802
562016;Gaptsakh;2018-10-26 22:56:43+03:00;-1;501
562070;Gamovo;2018-10-26 22:56:44+03:00;5;803
562086;Galyugayevskaya;2018-10-26 22:56:44+03:00;4;800
562136;Galitsy;2018-10-26 22:56:44+03:00;1;804
562209;Gagino;2018-10-26 22:56:45+03:00;0;804
562450;Fornosovo;2018-10-26 22:56:45+03:00;2;803
562580;Foki;2018-10-26 22:56:45+03:00;3;803
562627;Firovo;2018-10-26 22:56:45+03:00;0;804
562814;Filimonki;2018-10-26 22:56:45+03:00;1;801
562837;Filatovo;2018-10-26 22:48:45+03:00;2;800
562873;Ferzikovo;2018-10-26 22:56:46+03:00;2;500
562886;Ferapontovo;2018-10-26 22:56:46+03:00;0;803
563057;Fedorovskoye;2018-10-26 22:56:46+03:00;2;803
563249;Fedoreyevka;2018-10-26 22:49:07+03:00;2;804
563306;Fastovetskaya;2018-10-26 22:56:46+03:00;7;802
563344;Falenki;2018-10-26 22:56:46+03:00;0;803
563401;Estosadok;2018-10-26 22:51:01+03:00;9;803
563407;Essoyla;2018-10-26 22:56:47+03:00;1;800
563420;Ertil;2018-10-26 22:56:47+03:00;0;803
563425;Erpeli;2018-10-26 22:56:47+03:00;10;803
563461;Engel-Yurt;2018-10-26 22:56:47+03:00;6;500
563471;Energetik;2018-10-26 22:56:47+03:00;8;802
563495;Elton;2018-10-26 22:56:48+03:00;1;801
563534;Elbrus;2018-10-26 22:56:48+03:00;-10;800
563551;Ekazhevo;2018-10-26 22:49:24+03:00;2;802
563556;Edissiya;2018-10-26 22:56:48+03:00;4;802
563623;Dzhayrakh;2018-10-26 22:56:48+03:00;-3;804
563678;Dzhalka;2018-10-26 22:56:49+03:00;6;500
563692;Dzhaga;2018-10-26 22:48:33+03:00;-10;800
563744;Dyshne-Vedeno;2018-10-26 22:56:49+03:00;6;500
563792;Dylym;2018-10-26 22:56:49+03:00;6;500
563990;Dvinskoy;2018-10-26 22:56:49+03:00;0;804
564022;Duvan;2018-10-26 22:56:50+03:00;3;803
564098;Durgeli;2018-10-26 22:56:50+03:00;10;803
564191;Duminichi;2018-10-26 22:56:50+03:00;1;803
564200;Dulyapino;2018-10-26 22:56:50+03:00;1;804
564234;Dukhovshchina;2018-10-26 22:56:51+03:00;1;804
564241;Dukhovnitskoye;2018-10-26 22:56:51+03:00;2;801
564417;Dubrovka;2018-10-26 22:56:51+03:00;-1;802
564487;Dubrovka;2018-10-26 22:56:51+03:00;1;804
564517;Dubrovitsy;2018-10-26 22:56:51+03:00;1;803
564579;Dubovyy Umet;2018-10-26 22:56:52+03:00;5;802
564723;Dubna;2018-10-26 22:56:52+03:00;0;803
564745;Dubki;2018-10-26 22:56:52+03:00;-1;801
564764;Dubki;2018-10-26 22:56:52+03:00;10;803
564821;Duba-Yurt;2018-10-26 22:56:53+03:00;5;802
564866;Druzhnaya Gorka;2018-10-26 22:56:53+03:00;2;803
564929;Druzhba;2018-10-26 22:56:53+03:00;4;500
565052;Drakino;2018-10-26 22:56:53+03:00;3;804
565108;Doschatoye;2018-10-26 22:56:53+03:00;-1;803
565172;Dorokhovo;2018-10-26 22:56:54+03:00;2;801
565197;Dorogomilovo;2018-10-26 22:50:52+03:00;1;801
565202;Dorogobuzh;2018-10-26 22:56:54+03:00;1;500
565285;Donskoye;2018-10-26 22:56:54+03:00;0;804
565300;Donskoy;2018-10-26 22:56:54+03:00;4;800
565407;Dombarovskiy;2018-10-26 22:56:55+03:00;10;500
565611;Dolgorukovo;2018-10-26 22:56:55+03:00;0;804
565711;Dolevo;2018-10-26 22:48:45+03:00;2;800
565774;Dobryatino;2018-10-26 22:56:55+03:00;-2;803
565783;Dobrun;2018-10-26 22:56:55+03:00;1;803
565803;Dobroye;2018-10-26 22:56:55+03:00;0;803
565908;Dmitrovsk-Orlovskiy;2018-10-26 22:56:56+03:00;1;803
565979;Dmitriyevskoye;2018-10-26 22:56:56+03:00;8;500
566000;Dmitriyevskaya;2018-10-26 22:56:56+03:00;8;804
566027;Dmitriyevka;2018-10-26 22:56:56+03:00;6;804
566165;Diveyevo;2018-10-26 22:56:56+03:00;0;804
566267;Deyskoye;2018-10-26 22:56:57+03:00;7;803
566319;Devitsa;2018-10-26 22:56:57+03:00;1;803
566456;Dergachi;2018-10-26 22:56:57+03:00;1;801
566629;Demyansk;2018-10-26 22:56:57+03:00;1;804
566712;Demikhovo;2018-10-26 22:56:58+03:00;0;803
566868;Dedovichi;2018-10-26 22:56:58+03:00;1;500
566908;Debesy;2018-10-26 22:56:58+03:00;2;804
566950;Davydovo;2018-10-26 22:48:47+03:00;2;800
567111;Danki;2018-10-26 22:56:58+03:00;1;800
567177;Danilovka;2018-10-26 22:56:59+03:00;2;803
567280;Dalakovo;2018-10-26 22:56:59+03:00;0;800
567293;Respublika Dagestan;2018-10-26 22:51:08+03:00;10;803
567312;Dachnoye;2018-10-26 22:56:59+03:00;2;802
567322;Chvizhepse;2018-10-26 22:48:55+03:00;9;803
567513;Churilkovo;2018-10-26 22:59:56+03:00;1;800
567748;Chufarovo;2018-10-26 22:56:59+03:00;0;803
567806;Chuchkovo;2018-10-26 22:56:59+03:00;0;804
567859;Chontaul;2018-10-26 22:57:00+03:00;6;500
567949;Chiverevo;2018-10-26 22:59:54+03:00;1;800
567972;Chistoye;2018-10-26 22:57:00+03:00;1;804
568077;Chirkey;2018-10-26 22:57:00+03:00;10;803
568085;Chiri-Yurt;2018-10-26 22:57:00+03:00;5;802
568400;Cherusti;2018-10-26 22:57:00+03:00;-1;802
568429;Chertkovo;2018-10-26 22:57:01+03:00;3;500
568527;Chernyshkovskiy;2018-10-26 22:57:01+03:00;3;500
568615;Chernukha;2018-10-26 22:57:01+03:00;0;803
568633;Chernoyerkovskaya;2018-10-26 22:57:01+03:00;9;801
568790;Chernolesskoye;2018-10-26 22:57:02+03:00;4;802
568822;Chernitsyno;2018-10-26 22:57:02+03:00;3;803
568954;Chernaya Kholunitsa;2018-10-26 22:57:02+03:00;0;804
569116;Chern;2018-10-26 22:57:02+03:00;0;803
569132;Chermen;2018-10-26 22:57:02+03:00;2;802
569143;Cherkizovo;2018-10-26 22:48:31+03:00;1;800
569170;Cherkasskoye;2018-10-26 22:57:03+03:00;2;802
569231;Cherepet;2018-10-26 22:57:03+03:00;1;803
569269;Cheremushskiy;2018-10-26 22:57:03+03:00;0;804
569295;Cheremukhovo;2018-10-26 22:57:03+03:00;4;801
569318;Cheremshan;2018-10-26 22:57:03+03:00;2;802
569339;Cheremisinovo;2018-10-26 22:48:37+03:00;3;803
569453;Chemodanovka;2018-10-26 22:57:03+03:00;0;803
569497;Chelno-Vershiny;2018-10-26 22:57:04+03:00;1;803
569632;Chegem Vtoroy;2018-10-26 22:57:04+03:00;7;803
569666;Chechen-Aul;2018-10-26 22:57:04+03:00;5;802
569743;Chaykovskaya;2018-10-26 22:57:04+03:00;5;803
569794;Chastyye;2018-10-26 22:57:05+03:00;3;500
569841;Chashnikovo;2018-10-26 22:57:05+03:00;1;800
570003;Chamzinka;2018-10-26 22:57:05+03:00;0;803
570008;Chamlykskaya;2018-10-26 22:57:05+03:00;8;803
570086;Chagoda;2018-10-26 22:57:05+03:00;-4;800
570133;Chaadayevka;2018-10-26 22:57:06+03:00;0;803
570140;Bzogu;2018-10-26 22:48:57+03:00;9;803
570158;Bytosh;2018-10-26 22:57:06+03:00;1;804
570188;Bystrogorskiy;2018-10-26 22:57:06+03:00;5;500
570298;Bykovo;2018-10-26 22:57:06+03:00;1;800
570315;Bykovo;2018-10-26 22:57:06+03:00;2;802
570564;Buturlino;2018-10-26 22:57:07+03:00;0;804
570683;Burtunay;2018-10-26 22:57:07+03:00;6;500
570770;Burmakino;2018-10-26 22:57:10+03:00;-1;801
570785;Burlatskoye;2018-10-26 22:57:10+03:00;4;802
570813;Buribay;2018-10-26 22:57:10+03:00;5;800
570827;Burevestnik;2018-10-26 22:57:11+03:00;1;804
570868;Burayevo;2018-10-26 22:57:11+03:00;2;801
571079;Bukreyevo;2018-10-26 22:51:05+03:00;3;803
571144;Bukarevo;2018-10-26 22:48:46+03:00;1;800
571154;Buinsk;2018-10-26 22:57:11+03:00;0;803
571252;Budogoshch;2018-10-26 22:57:11+03:00;-2;802
571445;Brykovo;2018-10-26 22:59:57+03:00;1;800
571492;Brusyanka;2018-10-26 22:57:11+03:00;0;803
571634;Breytovo;2018-10-26 22:57:12+03:00;-2;801
571702;Nogamerzin-Yurt;2018-10-26 22:57:12+03:00;4;800
571719;Bratovshchina;2018-10-26 22:50:51+03:00;1;800
571887;Botlikhskiy Rayon;2018-10-26 22:57:37+03:00;-2;804
571913;Borzoy;2018-10-26 22:57:12+03:00;-3;804
571987;Borskoye;2018-10-26 22:57:12+03:00;4;500
572091;Borovoy;2018-10-26 22:57:12+03:00;-1;804
572220;Borok;2018-10-26 22:57:13+03:00;1;801
572248;Borodulino;2018-10-26 22:48:50+03:00;0;803
572256;Borodinskiy;2018-10-26 22:57:13+03:00;0;803
572275;Borodino;2018-10-26 22:48:49+03:00;2;800
572506;Borisova Griva;2018-10-26 22:57:13+03:00;2;803
572559;Borinskoye;2018-10-26 22:57:13+03:00;0;803
572567;Borgustanskaya;2018-10-26 22:57:13+03:00;4;801
572706;Bamut;2018-10-26 22:57:14+03:00;2;802
573089;Bolshoy Karay;2018-10-26 22:57:14+03:00;1;803
573302;Bolshoye Skuratovo;2018-10-26 22:57:14+03:00;1;803
573709;Bolshoye Boldino;2018-10-26 22:57:14+03:00;0;803
574307;Bolshevo;2018-10-26 22:57:14+03:00;1;800
574675;Bolíshaya Setuní;2018-10-26 22:50:53+03:00;1;801
575070;Bolshaya Izhora;2018-10-26 22:57:15+03:00;2;803
575343;Bolokhovo;2018-10-26 22:49:00+03:00;0;803
575413;Bokovskaya;2018-10-26 22:57:15+03:00;0;803
575423;Bokino;2018-10-26 22:57:15+03:00;1;803
575480;Bogovarovo;2018-10-26 22:57:15+03:00;0;803
575494;Bogoslovka;2018-10-26 22:57:15+03:00;0;803
575514;Bogorodskoye;2018-10-26 22:57:15+03:00;0;803
575519;Bogorodskoye;2018-10-26 22:57:16+03:00;1;804
575521;Bogorodskoye;2018-10-26 22:57:16+03:00;0;803
575751;Bogatyr;2018-10-26 22:57:16+03:00;5;802
575756;Bogatoye;2018-10-26 22:57:16+03:00;4;500
576053;Blizhne-Pesochnoye;2018-10-26 22:57:16+03:00;-1;803
576080;Blechepsin;2018-10-26 22:57:17+03:00;8;803
576093;Blagoyevo;2018-10-26 22:57:17+03:00;-1;803
576147;Blagodatnoye;2018-10-26 22:57:17+03:00;7;802
576195;Bizhbulyak;2018-10-26 22:57:17+03:00;4;802
576263;Biserovo;2018-10-26 22:48:49+03:00;1;800
576342;Bilyarsk;2018-10-26 22:57:17+03:00;1;804
576351;Bilimbay;2018-10-26 22:57:18+03:00;9;803
576519;Bezopasnoye;2018-10-26 22:57:18+03:00;7;802
576558;Bezhta;2018-10-26 22:57:18+03:00;1;501
576572;Bezhanitsy;2018-10-26 22:57:19+03:00;1;500
576626;Betlitsa;2018-10-26 22:57:19+03:00;1;804
576663;Bessonovka;2018-10-26 22:57:19+03:00;0;803
576666;Bessonovka;2018-10-26 22:57:19+03:00;3;803
576672;Besskorbnaya;2018-10-26 22:57:19+03:00;5;500
576695;Besleney;2018-10-26 22:57:19+03:00;4;500
576699;Beskudnikovo;2018-10-26 22:59:55+03:00;1;800
576712;Beshpagir;2018-10-26 22:57:20+03:00;7;802
576721;Besedy;2018-10-26 22:48:39+03:00;1;803
576745;Bershet;2018-10-26 22:57:20+03:00;5;803
576754;Bernovo;2018-10-26 22:57:20+03:00;0;804
577240;Bereznik;2018-10-26 22:57:20+03:00;0;804
577375;Berezayka;2018-10-26 22:57:21+03:00;-1;803
577380;Berezanskaya;2018-10-26 22:57:21+03:00;9;804
577408;Berendeyevo;2018-10-26 22:57:21+03:00;-1;802
577485;Benoy-Yurt;2018-10-26 22:57:21+03:00;4;800
577548;Belyy Gorodok;2018-10-26 22:57:21+03:00;0;804
577560;Belyye Berega;2018-10-26 22:57:22+03:00;1;803
577618;Belyayevo;2018-10-26 22:51:07+03:00;1;803
577630;Belyayevka;2018-10-26 22:57:22+03:00;1;803
577711;Belozersk;2018-10-26 22:57:22+03:00;1;804
577817;Beloye;2018-10-26 22:57:22+03:00;9;801
577883;Ilaskhan-Yurt;2018-10-26 22:57:22+03:00;6;500
577892;Belorechensk;2018-10-26 22:57:23+03:00;0;804
578045;Belinskiy;2018-10-26 22:57:23+03:00;0;804
578076;Belgatoy;2018-10-26 22:57:23+03:00;5;802
578138;Belaya Rechka;2018-10-26 22:57:23+03:00;0;802
578140;Belaya Rechka;2018-10-26 22:57:24+03:00;7;803
578230;Belaya;2018-10-26 22:57:24+03:00;3;500
578263;Bekovo;2018-10-26 22:57:24+03:00;2;500
578283;Bekhteyevka;2018-10-26 22:57:24+03:00;4;803
578339;Begichevskiy;2018-10-26 22:57:24+03:00;0;803
578465;Bazarnyy Syzgan;2018-10-26 22:57:25+03:00;0;803
578466;Bazarnyy Karabulak;2018-10-26 22:57:25+03:00;2;803
578467;Bazarnyye Mataki;2018-10-26 22:57:25+03:00;0;802
578637;Bavtugay;2018-10-26 22:57:25+03:00;6;500
578652;Batyunino;2018-10-26 22:48:38+03:00;1;803
578675;Baturinskaya;2018-10-26 22:57:25+03:00;9;804
578732;Batetskiy;2018-10-26 22:57:26+03:00;1;500
578738;Botayurt;2018-10-26 22:57:26+03:00;6;500
578742;Botashyurt;2018-10-26 22:57:26+03:00;6;500
578842;Bashmakovo;2018-10-26 22:57:26+03:00;0;803
578940;Barybino;2018-10-26 22:57:27+03:00;1;800
578947;Baryatino;2018-10-26 22:57:27+03:00;1;803
578974;Barsukovskaya;2018-10-26 22:57:27+03:00;7;802
579000;Barsuki;2018-10-26 22:57:28+03:00;0;803
579147;Barashevo;2018-10-26 22:57:28+03:00;0;803
579327;Bammatyurt;2018-10-26 22:57:29+03:00;6;500
579381;Baltay;2018-10-26 22:57:29+03:00;2;803
579468;Balasheyka;2018-10-26 22:57:29+03:00;-1;800
579503;Balakhonovskoye;2018-10-26 22:57:29+03:00;7;802
579560;Baksheyevo;2018-10-26 22:57:29+03:00;-1;803
579571;Baksanenok;2018-10-26 22:57:30+03:00;7;803
579831;Bachi-Yurt;2018-10-26 22:57:30+03:00;6;500
579951;Babino;2018-10-26 22:57:30+03:00;1;804
579999;Babayurt;2018-10-26 22:57:30+03:00;7;804
580006;Babayevo;2018-10-26 22:57:31+03:00;-3;800
580243;Avneporog;2018-10-26 22:59:55+03:00;0;803
580299;Avdon;2018-10-26 22:48:42+03:00;6;804
580352;Aushiger;2018-10-26 22:57:31+03:00;7;803
580375;Atyashevo;2018-10-26 22:57:31+03:00;0;803
580431;Ateptsevo;2018-10-26 22:57:31+03:00;1;801
580432;Atemar;2018-10-26 22:57:31+03:00;0;803
580453;Atamanskaya;2018-10-26 22:57:32+03:00;6;800
580545;Assinovskaya;2018-10-26 22:57:32+03:00;2;802
580577;Askino;2018-10-26 22:57:32+03:00;3;804
580621;Ashilta;2018-10-26 22:57:32+03:00;0;500
580676;Asekeyevo;2018-10-26 22:57:33+03:00;5;500
